date,net_ret,equity
2021-06-15,0.00023024027437295734,353871.6993244471
2021-06-16,-0.007930652240199648,351065.26593945635
2021-06-17,-0.0030482065179641745,349995.14650758886
2021-06-18,-0.008387922099831826,347059.414483364
2021-06-21,0.00818007119306016,349898.3852020597
2021-06-22,0.0535674764387933,368641.55870734283
2021-06-23,0.0034550479997241456,369915.2329873698
2021-06-24,-0.00028080193862078506,369811.3600728216
2021-06-25,-0.001613435661112884,369214.6932365954
2021-06-28,-0.0018994217598291732,368513.39881421323
2021-06-29,0.004053490926257628,370007.16453251103
2021-06-30,-0.008826851101235446,366741.1663847922
2021-07-01,-0.0010998079564166641,366337.82153205667
2021-07-02,-0.000710076675918641,366077.69358947995
2021-07-05,0.011888186802721721,370429.69359518116
2021-07-06,0.0333213262839352,382772.9022807243
2021-07-07,0.001750159886193526,383442.81605981797
2021-07-08,-0.009177585683334342,379923.73676076997
2021-07-09,-0.0033966328309665006,378633.2753232249
2021-07-12,0.0037507350972328084,380053.42843795987
2021-07-13,-0.0004372289411048931,379887.2580798807
2021-07-14,0.004566214375428305,381621.9047387671
2021-07-15,0.014549567574958667,387174.33842984826
2021-07-16,0.010406416745525289,391203.4359487223
2021-07-19,-0.010074528039902409,387262.2459639507
2021-07-20,0.007801193303669857,390283.3536039289
2021-07-22,0.031244679312406327,402477.6318282541
2021-07-23,-0.002973742511381652,401280.76698460616
2021-07-26,-0.0028744714730404436,400127.2968672291
2021-07-27,-0.002727417161620656,399035.98281092057
2021-07-28,7.439952859129666e-05,399065.6708999326
2021-07-29,-0.009678645011637023,395203.25593496143
2021-07-30,8.552704237993974e-05,395237.0565005804
2021-08-02,0.005955099958667971,397590.73267941107
2021-08-03,0.02188886315250438,406293.54181773466
2021-08-04,0.018840847451163795,413948.45645951567
2021-08-05,-0.013608833477203281,408315.10084741283
2021-08-06,-0.001134861257977251,407851.71985841397
2021-08-09,-0.002194623920917519,406956.6387178254
2021-08-10,-0.009390270128500605,403135.2059496784
2021-08-11,-0.0052199819768861955,401030.84744037275
2021-08-12,0.006472280282755741,403626.43148703786
2021-08-13,0.015230387996949998,409773.8186444098
2021-08-16,-0.0018951668967452779,408997.228868162
2021-08-17,0.00818523145801961,412344.96585213655
2021-08-18,0.00146003357845613,412947.003348188
2021-08-20,-0.0067606512535156715,410155.2126723665
2021-08-23,-0.010907753741861169,405681.3406165957
2021-08-24,0.02777184558545852,416947.8601651016
2021-08-25,0.0012503183569867735,417469.1777285724
2021-08-26,-0.010995522916456536,412878.8858179436
2021-08-27,0.008390087009330631,416342.9755942716
2021-08-30,0.017029901398945703,423433.25541678566
2021-08-31,0.030565445831542686,436375.68164850125
2021-09-01,-1.3586821983602171e-05,436369.75268979673
2021-09-02,0.008301768138920954,439992.3931994657
2021-09-03,0.002448264811170881,441069.6110929187
2021-09-06,0.008926110202425518,445006.6470484751
2021-09-07,-0.007143321551930974,441827.8214758612
2021-09-08,-0.004592120356646535,439798.89494272904
2021-09-09,0.019093317780238612,448196.11500326835
2021-09-13,0.0027465908972317903,449427.1263729109
2021-09-14,0.0007105053323349022,449746.44674269477
2021-09-15,0.01236013462596999,455305.3733719862
2021-09-16,0.026166189065695296,467218.9798542646
2021-09-17,0.06250965317080198,496424.6762397706
2021-09-20,-0.012129946181530982,490403.07163379824
2021-09-21,-0.00600452384950065,487458.4346943047
2021-09-22,0.014056252272707799,494310.27342482714
2021-09-23,0.008179426835059223,498353.4481401237
2021-09-24,-0.010296222933999217,493222.2899381458
2021-09-27,0.016554894226695212,501387.5327783202
2021-09-28,-0.006455104335347331,498151.0239417937
2021-09-29,0.012503119070395833,504379.46550917765
2021-09-30,0.012232852098308891,510549.4649121755
2021-10-01,-0.0021434359121432394,509455.13485415716
2021-10-04,0.007580651696403199,513317.13678643067
2021-10-05,0.003492563195156312,515109.929325814
2021-10-06,-0.009278515481674209,510330.4738718003
2021-10-07,0.00984646996992437,515355.42755751626
2021-10-08,-0.0061981009415877876,512161.2025967196
2021-10-11,0.009615704882986607,517085.9935734052
2021-10-12,0.008949006989177603,521713.3997438994
2021-10-13,0.007542617489092098,525648.4843571014
2021-10-14,0.029025471183886323,540905.6792926621
2021-10-18,0.053279071274713666,569724.6315325933
2021-10-19,-0.012063943223905213,562851.5059245237
2021-10-20,0.0009059222771749622,563361.4056424822
2021-10-21,-0.018438933882611756,552973.6219318253
2021-10-22,-0.020868122006990487,541434.1009227046
2021-10-25,-0.008655409415057831,536747.7671079448
2021-10-26,0.021994077774387354,548553.0392429457
2021-10-27,0.003980564933369372,550736.5902350494
2021-10-28,-0.017141526597402132,541296.1243253727
2021-10-29,-0.027131002433513733,526610.2178590496
2021-11-01,0.012621923115562168,533257.0515407359
2021-11-02,-0.0006094599651411223,532932.0527166926
2021-11-03,-0.002937184513622158,531366.7329446403
2021-11-04,0.01476300849012107,539211.30453447
2021-11-08,0.003333091569757335,541008.5451879316
2021-11-09,0.004464421060860605,543423.8351311742
2021-11-10,-0.006778596668714276,539740.1841326541
2021-11-11,-0.016374710505751844,530902.0948691607
2021-11-12,0.009193085355248917,535782.7231425733
2021-11-15,0.002297901250055609,537013.8989318408
2021-11-16,-0.00533015204737104,534151.5331989825
2021-11-17,8.735320500707173e-05,534198.1930473668
2021-11-18,-0.004126835157776294,531993.6451630783
2021-11-22,-0.0161758703586313,523388.1849273047
2021-11-23,0.012244075615925557,529796.5894400367
2021-11-24,0.0018166083192825378,530759.0223319409
2021-11-25,-0.00026143672419716543,530620.2624318043
2021-11-26,-0.015571511165043305,522357.70309094933
2021-11-29,0.018176752724649067,531852.4698938491
2021-11-30,-0.019864128835193368,521287.68391056184
2021-12-01,0.00954975901324939,526265.8556684826
2021-12-02,0.021840638032200037,537759.8377308439
2021-12-03,-0.017432822588214502,528385.1658846152
2021-12-06,-0.025576631385978172,514870.8532669653
2021-12-07,-0.00019236697813586378,514771.80911679217
2021-12-08,0.013935219971311925,521945.2675118648
2021-12-09,0.012034082332333976,528226.3998340747
2021-12-10,-0.0008562010227803991,527774.1318502772
2021-12-13,-0.009210164364090933,522913.2453488207
2021-12-14,-0.004945073679816907,520327.4008224186
2021-12-15,-0.008152615063505076,516085.37181651936
2021-12-16,-0.006845877688764188,512552.314484103
2021-12-17,-0.01912044319689151,502752.0870695744
2021-12-20,-0.009725221536701606,497862.7116447837
2021-12-21,0.2043971250632216,599624.4185811572
2021-12-22,0.005223215392534202,602756.3860740297
2021-12-23,0.014284413981843928,611366.4078229113
2021-12-24,-0.010582482149601368,604896.6337252595
2021-12-27,0.0021415314739772658,606192.038904885
2021-12-28,0.005950533565074125,609799.2049792692
2021-12-29,0.0016554734652491463,610808.7113822424
2021-12-30,0.00782994195921118,615591.308140546
2021-12-31,0.006000867475376497,619285.3899996909
2022-01-03,0.021514326723969288,632608.898215525
2022-01-04,0.027298703788044866,649878.301141592
2022-01-05,0.023325657517915314,665037.1398223455
2022-01-06,0.0002424502713491264,665198.3782573526
2022-01-07,-0.004110711545328489,662463.9396039164
2022-01-10,0.01919745021257341,675181.5581020877
2022-01-11,-0.004358811826018406,672238.5687419228
2022-01-12,0.019804078703387837,685551.6342647406
2022-01-13,0.011142731404076574,693190.5519889784
2022-01-14,0.0074294147722508965,698340.5521159101
2022-01-17,0.007239506997872818,703396.1934298516
2022-01-18,-0.0038003878125735238,700723.0151089302
2022-01-19,-0.016362132590478456,689257.692226518
2022-01-20,-0.011112022219835132,681598.6454353046
2022-01-21,0.04325285149357683,711079.730424541
2022-01-24,-0.016357239469338904,699448.4289921939
2022-01-25,-0.014910807514565041,689019.0881011264
2022-01-27,-0.0009333770102945068,688375.9735246387
2022-01-28,0.003173018673984134,690560.2033433544
2022-01-31,0.017032991044200557,702322.5091023832
2022-02-01,0.02092361969931578,717017.6381891107
2022-02-02,0.012207066264648549,725770.3200114069
2022-02-03,-0.00370984806623462,723077.8223931822
2022-02-04,-0.0061800632485169826,718609.1557171925
2022-02-07,-0.011601856860081552,710271.9551542175
2022-02-08,-0.0017391303978578562,709036.6996062628
2022-02-09,0.014837097540738215,719556.746278284
2022-02-10,0.003136268116323865,721813.4691595223
2022-02-11,-0.01232894500858846,712914.270591796
2022-02-14,-0.04025485574178578,684216.0094728628
2022-02-15,0.0322592479177088,706288.3033517133
2022-02-16,-0.008034607332714067,700613.5541705935
2022-02-17,-0.003216808602541485,698359.8144624804
2022-02-18,-0.00803856104504282,692746.0064625188
2022-02-21,-0.010130879783972738,685727.8799502199
2022-02-22,-0.012607381031461787,677082.647283791
2022-02-23,-0.004253212527886349,674202.870885949
2022-02-24,-0.04767975244583934,642057.0449038328
2022-02-25,0.009209474921457208,647970.0531570197
2022-02-28,0.010090129178761426,654508.1546973428
2022-03-02,-0.004285508023088938,651703.2547492102
2022-03-03,-0.007885875879363088,646564.003772081
2022-03-04,-0.016764831840321584,635724.466974837
2022-03-07,-0.03693509105027913,612243.9259042311
2022-03-08,0.009460704267825505,618036.1846269835
2022-03-09,0.03699655066694281,640901.3916455397
2022-03-10,0.006924563106225145,645339.3537768568
2022-03-11,-0.0006914245441769897,644893.150308332
2022-03-14,0.005116207396847011,648192.5574141154
2022-03-15,-0.0052657008730797785,644779.3692986162
2022-03-16,0.015400830123898146,654709.5068325783
2022-03-17,0.012879050906234733,663141.543899871
2022-03-21,-0.020744782809450673,649384.8165997443
2022-03-22,0.017159379015180058,660527.8567944824
2022-03-23,0.0030138567902070323,662518.5931608033
2022-03-24,0.004549400979292522,665532.6558973286
2022-03-25,-0.018633009242339103,653131.7797689153
2022-03-28,0.0014107435321738249,654053.1812028814
2022-03-29,-0.0038590165944981337,651529.179122935
2022-03-30,0.014491879302982204,660971.0613491557
2022-03-31,0.0015724349384725334,662010.3953393404
2022-04-01,0.018721574884837035,674404.2725302265
2022-04-04,0.013028998733235882,683191.0849427116
2022-04-05,0.006516410768048693,687643.0386852672
2022-04-06,0.04142634268743755,716129.5748524739
2022-04-07,-0.010420322084445752,708667.2740283139
2022-04-08,0.0037052162672409554,711293.0395401048
2022-04-11,0.0002491599657438023,711470.2652894704
2022-04-12,-0.010689379687873412,703865.0894871593
2022-04-13,-0.002656295105758466,701995.4160948403
2022-04-18,-0.00884312217019495,695787.5848673967
2022-04-19,-0.021504218957928173,680825.2162942002
2022-04-20,0.014115249458518242,690435.2340598423
2022-04-21,0.02096287453368657,704908.7412450752
2022-04-22,0.006295105689125479,709346.2162724014
2022-04-25,-0.0156271447446771,698261.1602766236
2022-04-26,0.020492503847820268,712570.2797903757
2022-04-27,-0.013336892593826755,703066.8065032584
2022-04-28,0.018616163532645884,716155.2131474982
2022-04-29,-0.015890992885533816,704774.7957504333
2022-05-02,-0.006325184320988053,700316.9652625251
2022-05-04,-0.025395896627121106,682531.788006499
2022-05-05,-0.016940430131275212,670969.4059394004
2022-05-06,-0.016642294059829792,659802.9357806076
2022-05-09,-0.0029059102093934785,657885.607693335
2022-05-10,0.0063579376920616885,662068.4033955535
2022-05-11,-0.01849124342869551,649825.9353819184
2022-05-12,-0.02113043128336512,636094.8331081824
2022-05-13,-0.007885787164295839,631078.724637983
2022-05-16,0.010067064999748632,637431.835178872
2022-05-17,0.023504459590580708,652414.3259905834
2022-05-18,0.0012894182580028093,653255.5609342982
2022-05-19,-0.028867234294786954,634397.8796024354
2022-05-20,0.024332512577293092,649834.3739868697
2022-05-23,0.06836044398743595,694257.3403109096
2022-05-24,-0.0030678391420852673,692127.4704676238
2022-05-25,-0.02003479024713275,678260.8417725264
2022-05-26,0.006412240069815292,682610.0131199268
2022-05-27,0.011112867691776246,690195.7678808102
2022-05-30,0.015008238365443384,700554.3904839855
2022-05-31,0.00130176889429511,701466.3503982794
2022-06-01,-0.008721617543745234,695348.4291702989
2022-06-02,0.00825952199916741,701091.6748181175
2022-06-03,-0.0007959155481996988,700533.6650534164
2022-06-06,-0.012927381530124226,691477.5990905747
2022-06-07,-0.025588885481807117,673783.457994211
2022-06-08,-0.005717675984606919,669930.982497612
2022-06-09,0.001447425367289072,670900.6575960121
2022-06-10,-0.002704038773349546,669086.5162048067
2022-06-13,-0.0330842880463471,646950.2651747601
2022-06-14,0.003937443049578493,649497.5949997954
2022-06-15,-7.123840027694868e-05,649451.3258301439
2022-06-16,-0.01403747040012493,640334.6720674814
2022-06-17,-0.03053570000338082,620781.6046194655
2022-06-20,0.015217208539298045,630228.16775432
2022-06-21,0.022838394044197453,644621.5669872457
2022-06-22,-0.006769133670486686,640258.0374334304
2022-06-23,0.017425742007418796,651415.0088119218
2022-06-24,0.005466021366515164,654975.6571685565
2022-06-27,0.008618676518752495,660620.6804853496
2022-06-28,-0.0010476522251100559,659928.5797594854
2022-06-29,-0.006097282184862258,655904.8089868365
2022-06-30,-0.004546057371807307,652923.0280947379
2022-07-01,0.016581302616431107,663749.3424088133
2022-07-04,-0.02555428308937421,646787.7038125126
2022-07-05,0.0048686592566428225,649936.6927537622
2022-07-06,0.027066474204647147,667528.1874828356
2022-07-07,0.0161805983495311,678329.1929714858
2022-07-08,-0.006680190680079198,673797.824618572
2022-07-11,0.0030355739031127688,675843.1877109583
2022-07-12,-0.010285766472984587,668891.622509806
2022-07-13,-0.0005297035632595868,668537.308233928
2022-07-14,-0.004569256288650858,665482.5899340825
2022-07-15,0.013424185190937766,674416.1514627025
2022-07-18,0.00248392356839524,676091.3496362272
2022-07-19,0.011554531000406798,683903.2680947059
2022-07-20,0.01413086822514659,693567.4150548993
2022-07-21,0.07100586929527188,742814.7722757471
2022-07-22,0.005981268445686331,747257.7468341498
2022-07-25,0.015225939145617633,758635.4478135378
2022-07-26,-0.012987605425444044,748782.5899555805
2022-07-27,0.02405232193497048,766792.5498684932
2022-07-28,0.01813758325290553,780700.3135794408
2022-07-29,0.03580933337134455,808656.6713715201
2022-08-01,0.022995194633056493,827251.8889210279
2022-08-02,0.001505341357429229,828497.1854024322
2022-08-03,0.015438182149852615,841287.6758613152
2022-08-04,0.0044198791026293805,845006.0656791541
2022-08-05,0.023739902282483946,865066.4271064835
2022-08-08,0.013797208451645188,877001.9289257915
2022-08-10,-0.01841087903089857,860855.552502474
2022-08-11,0.01375240510494809,872694.386797332
2022-08-12,0.03428922968074676,902618.405067324
2022-08-16,0.02727695478656241,927239.0864918645
2022-08-17,0.003557878008446665,930538.0900462661
2022-08-18,-0.0003342137575018389,930227.091414693
2022-08-19,0.0029437613833096575,932965.4580041082
2022-08-22,-0.021978923301515227,912459.8817596729
2022-08-23,-0.00448093149358359,908371.2115388643
2022-08-24,0.0007704940127058694,909071.1061186694
2022-08-25,-0.018841390712682947,891942.9422226767
2022-08-26,-0.000967680089282478,891079.8267967117
2022-08-29,-0.008040648513644328,883914.9671118403
2022-08-30,0.02427967568572595,905376.1358470748
2022-09-01,-0.009988186738234917,896333.0699338927
2022-09-02,0.06219009576725106,952076.1093924356
2022-09-05,0.00014467726346267806,952213.8531585508
2022-09-06,-0.004150410786757075,948261.7745111021
2022-09-07,0.0018359555089788107,950002.7409399699
2022-09-08,0.02209131994336807,970989.5554371516
2022-09-09,0.007615975497521505,978384.5880997102
2022-09-12,0.008606367847246896,986804.9257609736
2022-09-13,0.026227628072130783,1012686.478333579
2022-09-14,-0.006196432132207099,1006411.4352993811
2022-09-15,0.01301774468816458,1019512.6424153579
2022-09-16,-0.010929515461685482,1008369.8632266953
2022-09-19,-0.005596011096466397,1002727.0142827366
2022-09-20,0.01861499692041246,1021392.7745656238
2022-09-21,0.0031178253704564427,1024577.2988713655
2022-09-22,-0.002541287282562421,1021973.5536117415
2022-09-23,-0.021859223198957275,999634.005599911
2022-09-26,-0.019732867938319208,979908.3597807549
2022-09-27,-0.014178819276911201,966014.4162394891
2022-09-28,-0.01321335423777493,953250.1255589194
2022-09-29,0.024485765990739258,976591.1850639979
2022-09-30,0.011080197969551722,987412.0087298261
2022-10-03,-0.008341758600309635,979175.2561139549
2022-10-04,0.024903575574022414,1003560.2211048015
2022-10-06,0.007465381276233307,1011052.1807890098
2022-10-07,0.0089244738760663,1020075.2895638011
2022-10-10,-0.005091018662186753,1014882.0672277962
2022-10-11,-0.012562436505470178,1002132.6756977066
2022-10-12,0.006384525156329432,1008530.8169756784
2022-10-13,-0.007772986267040622,1000691.5207854393
2022-10-14,0.0008995969244346332,1001591.7397998455
2022-10-17,0.010098664362934384,1011706.4786087717
2022-10-18,0.010606884776152237,1022437.5326546616
2022-10-19,0.001322680529118075,1023789.8908713433
2022-10-20,-0.004561538655986163,1019119.8337085258
2022-10-21,0.005547064271615339,1024772.9569265848
2022-10-24,0.01190929769472927,1036977.2831401315
2022-10-25,0.002023980639892327,1039076.1050852152
2022-10-27,0.004795296557068866,1044058.7831544628
2022-10-28,-0.002390239718471049,1041563.2323825484
2022-10-31,0.018857419797090606,1061204.4275008007
2022-11-01,0.015265304893601925,1077404.0366410408
2022-11-02,-0.009148166918064155,1067547.7646756524
2022-11-03,0.021391900417701004,1090384.6401487333
2022-11-04,0.018140924311278055,1110165.2253758514
2022-11-07,-0.000884102976483241,1109183.7249957083
2022-11-09,0.0015900276117833982,1110947.3577449925
2022-11-10,8.486600178780803e-05,1111041.639405441
2022-11-11,-0.009441103729280162,1100552.180040265
2022-11-14,0.004785278079089233,1105818.6282623054
2022-11-15,0.004962827303584043,1111306.6151434574
2022-11-16,-0.004984435511793839,1105767.3789864448
2022-11-17,-0.0028622200139081233,1102602.4294635833
2022-11-18,0.0006124196090063021,1103277.6848123246
2022-11-21,-0.009171676116788288,1093158.7792203461
2022-11-22,0.02566306382465871,1121212.5827419637
2022-11-23,-0.0012654327776733094,1119793.7635890222
2022-11-24,0.005425888772757661,1125869.639998684
2022-11-25,-0.0011028258890443182,1124628.0018120043
2022-11-28,0.01643029256564902,1143105.9689092967
2022-11-29,0.036823934769488656,1185199.6285430258
2022-11-30,0.017367648344119736,1205783.7589091423
2022-12-01,-0.0036240104726115276,1201413.9859391507
2022-12-02,-0.009872368717549993,1189553.184087538
2022-12-05,0.0014176716679761502,1191239.5799341698
2022-12-06,0.1253050394549082,1340507.9024980692
2022-12-07,0.006498184978197557,1349218.7708132372
2022-12-08,0.00472035460355258,1355587.561849245
2022-12-09,0.0018009622376657464,1358028.923857985
2022-12-12,-0.0037508810892589077,1352935.1188488195
2022-12-13,0.005634085898966043,1360557.6715241414
2022-12-14,0.0032461944101832285,1364974.306232175
2022-12-15,-0.013295677545235491,1346826.0479989806
2022-12-16,-0.011092990053158853,1331885.7200451924
2022-12-19,0.005629280151867744,1339383.2778935991
2022-12-20,-0.0035276660965732386,1334658.3809138567
2022-12-21,-0.008351879601717283,1323511.4748070412
2022-12-22,-0.0041794049925792534,1317979.9843414968
2022-12-23,-0.024354341869578435,1285881.4492255822
2022-12-26,0.007902831036972513,1296043.5530523893
2022-12-27,0.006663770773819561,1304680.0902028168
2022-12-28,0.011625581345347216,1319847.7547211247
2022-12-29,0.0003366844068204691,1320292.1268795163
2022-12-30,0.003029816233886151,1324292.3693990079
2023-01-02,-0.010449103946856669,1310454.7007751283
2023-01-03,0.0035256912234138123,1315074.9594123329
2023-01-04,-0.005058770676918362,1308422.296769708
2023-01-05,0.009236927226432101,1320508.098306411
2023-01-06,-0.00239384539510238,1317347.0060760847
2023-01-09,0.0038107239314273873,1322367.051838133
2023-01-10,-0.017057921062036442,1299810.2190528403
2023-01-11,-0.01786779384668613,1276585.4780189882
2023-01-12,0.0014118233751052177,1278387.7912371755
2023-01-13,0.00610891521580122,1286197.3538667585
2023-01-16,-0.014311971319294368,1267789.334227265
2023-01-17,0.00119091350414072,1269299.1616658021
2023-01-18,0.006694368653574182,1277796.3181856656
2023-01-19,-0.009213336583863394,1266023.5506205996
2023-01-20,-0.01300666499354517,1249556.8064237388
2023-01-23,-0.0027934072421205384,1246066.2853912339
2023-01-24,0.0007495254500647589,1247000.2437846023
2023-01-25,-0.024107647389394644,1216938.0016129538
2023-01-27,-0.05515679356106763,1149815.60348137
2023-01-30,0.02461992646684761,1178123.9790895153
2023-01-31,0.005614883508621854,1184739.007990817
2023-02-01,-0.0021857364646879467,1182149.4807399132
2023-02-02,-0.09053512943467854,1075123.424489987
2023-02-03,-0.010940695859822276,1063360.8260908716
2023-02-06,0.017488755563179158,1081957.683653835
2023-02-07,0.024508989627890512,1108475.3733003233
2023-02-08,0.005401123515410728,1114462.3857053095
2023-02-09,0.006066909956280098,1121223.7286490446
2023-02-10,0.010757923812963902,1133285.768099138
2023-02-13,-0.016076363609637434,1115066.654017549
2023-02-14,0.0169987782800887,1134021.4248367138
2023-02-15,0.00390278484814801,1138447.2664710418
2023-02-16,-0.000498277238446108,1137880.0041109882
2023-02-17,-0.0006473980198612821,1137143.342849487
2023-02-20,-0.017727908894304673,1116984.169267686
2023-02-21,-0.004467793747845735,1111993.7143797893
2023-02-22,-0.012416439536584889,1098186.7116601302
2023-02-23,-0.010447970700009968,1086712.889073565
2023-02-24,-0.00977428124476279,1076091.0516634511
2023-02-27,-0.0012520746468889688,1074743.7053399193
2023-02-28,0.01900869739795383,1095173.1832150812
2023-03-01,0.007122694867135033,1102973.7676257913
2023-03-02,-0.012964850819892303,1088673.8772702683
2023-03-03,0.00699673981292096,1096291.0451306521
2023-03-06,0.033257271739081495,1132750.6943236839
2023-03-08,0.0004630922332326658,1133275.262372414
2023-03-09,-0.006354308730727782,1126074.0814784034
