date,open,high,low,close,volume,symbol
2019-01-01,1298.3232721345034,1298.3232721345034,1280.5330547068534,1295.5379638671875,786846,LT
2019-01-02,1294.7292629470744,1298.2334098832957,1273.2552442142248,1280.8026123046875,2058504,LT
2019-01-03,1281.2518608940973,1283.9473416673668,1249.8045852059531,1253.3985595703125,2290756,LT
2019-01-04,1259.5982901213706,1264.7196601369465,1234.1260166702345,1247.1541748046875,2711485,LT
2019-01-07,1255.195520501337,1265.618024004124,1239.067604750331,1243.33544921875,1851513,LT
2019-01-08,1246.6596420889832,1252.3650534700562,1235.4284741422357,1241.8975830078125,1437271,LT
2019-01-09,1248.4568146065506,1252.095757434159,1232.733177142992,1245.3570556640625,1413005,LT
2019-01-10,1247.1091388029588,1256.9027411516279,1242.8412941276606,1251.2421875,1063647,LT
2019-01-11,1251.6014297271697,1252.4100958028555,1222.8946066356896,1230.57666015625,2489197,LT
2019-01-14,1228.420380809196,1228.420380809196,1195.894957029219,1198.5006103515625,3080984,LT
2019-01-15,1203.9812509325511,1211.1691986993126,1194.9963162240992,1204.7899169921875,3079248,LT
2019-01-16,1206.5870782082773,1223.2990372439276,1200.3874504281214,1205.9132080078125,2454470,LT
2019-01-17,1208.5637236678033,1214.5836966165782,1201.2409788662117,1209.4173583984375,1610419,LT
2019-01-18,1213.7299514474416,1214.7632409329287,1179.721993598325,1184.1246337890625,2135781,LT
2019-01-21,1149.1732563553542,1201.5105059118039,1144.1865732554731,1181.11474609375,8813681,LT
2019-01-22,1183.2262251491006,1187.3592737081576,1166.3345018632583,1169.074951171875,2544978,LT
2019-01-23,1168.9403261911716,1174.2414610590502,1162.2465918691425,1169.3446044921875,1821323,LT
2019-01-24,1172.5340095426595,1173.0282248360586,1156.361126652416,1163.863525390625,1654706,LT
2019-01-25,1168.041877967478,1180.7106179387813,1151.4197435502485,1154.96875,3136788,LT
2019-01-28,1163.9534549876564,1202.0945729598534,1160.5392452187225,1168.4459228515625,8004136,LT
2019-01-29,1171.6356899749433,1175.948503257653,1139.46957424651,1148.31982421875,3685535,LT
2019-01-30,1153.935430967019,1176.128180104099,1150.9703580697867,1163.0550537109375,2385425,LT
2019-01-31,1171.6358513519313,1187.5391468735168,1164.9421167784726,1180.890380859375,5852257,LT
2019-02-01,1181.9683831341697,1199.0847308437903,1179.7221490347129,1190.1446533203125,2515736,LT
2019-02-04,1192.1662083641309,1192.1662083641309,1170.377738616401,1174.6905517578125,2308931,LT
2019-02-05,1177.655471426192,1188.7069861441867,1168.0416341552852,1172.1746826171875,1447400,LT
2019-02-06,1175.2295996355722,1187.8085097234148,1161.7971645206685,1180.97998046875,2034886,LT
2019-02-07,1180.6205920520601,1186.7752512847935,1158.3379068691218,1164.49267578125,1556295,LT
2019-02-08,1163.5493543310072,1167.0535017355305,1128.1038213468953,1133.6744384765625,2993525,LT
2019-02-11,1131.2035835103916,1131.2035835103916,1097.0608224513012,1119.972412109375,2981408,LT
2019-02-12,1118.1751832621171,1136.5044729670155,1115.5246712555077,1120.28662109375,1571390,LT
2019-02-14,1095.2636996234971,1106.7194930362941,1079.1806422296522,1102.99072265625,6974738,LT
2019-02-15,1117.725902405613,1126.621009899219,1105.9556596135844,1116.917236328125,3620228,LT
2019-02-18,1118.6244176525147,1131.697542067918,1114.1319501117416,1118.1751708984375,2186849,LT
2019-02-19,1118.6245757418951,1141.0869166202463,1118.6245757418951,1130.5745849609375,2389086,LT
2019-02-20,1136.5944009743057,1152.4528349079685,1135.8755622244616,1146.9720458984375,2433082,LT
2019-02-21,1151.8686787307236,1160.4043670676517,1136.6841164902062,1153.7554931640625,2392129,LT
2019-02-22,1151.8686445804585,1153.1265573918513,1137.0435021190094,1150.3861083984375,2390188,LT
2019-02-25,1150.3863612082835,1155.8671507201936,1135.696011476724,1146.3431396484375,5873730,LT
2019-02-26,1135.5160643939512,1145.5791471481293,1125.8122912757694,1137.35791015625,2417931,LT
2019-02-27,1141.5809603816233,1163.5490825865036,1139.2897580847,1154.2945556640625,3555914,LT
2019-02-28,1161.752121868086,1170.692088524242,1144.0518433880989,1161.7071533203125,9321535,LT
2019-03-01,1168.3113045463226,1178.7786675348345,1165.5708551181094,1175.723876953125,2831577,LT
2019-03-05,1169.8386103018067,1177.3859781105994,1147.4212399438925,1173.2529296875,3948051,LT
2019-03-06,1177.4757103250165,1192.7950680930232,1177.4757103250165,1183.31591796875,2776738,LT
2019-03-07,1189.4707658192876,1219.5254434412636,1177.0266510248662,1215.122802734375,6207580,LT
2019-03-08,1212.9662702616984,1224.6466861975518,1201.2858543258449,1203.4422607421875,4868283,LT
2019-03-11,1207.1710964014692,1213.8648297180166,1203.9814003124666,1209.8665771484375,2661353,LT
2019-03-12,1217.4587710580954,1260.586461840965,1217.4587710580954,1247.917724609375,6631152,LT
2019-03-13,1254.0274260487495,1255.6897268891685,1233.4968700039128,1238.6632080078125,2241672,LT
2019-03-14,1244.1441551187286,1254.2971775768935,1237.2257976528526,1239.6966552734375,1838850,LT
2019-03-15,1245.3121548989661,1267.5948405034048,1238.663280188013,1254.746337890625,5723980,LT
2019-03-18,1255.1955737406392,1268.4033859418855,1231.2506970873742,1238.932861328125,2450686,LT
2019-03-19,1231.834760685726,1235.3837666350528,1209.8216668587381,1220.109375,4053209,LT
2019-03-20,1223.748258234136,1241.7181298675303,1222.8497646524665,1231.744873046875,3871744,LT
2019-03-22,1239.0226014324946,1271.3683691276142,1236.5067756288968,1253.12890625,3788604,LT
2019-03-25,1246.2104123338763,1248.0073992298155,1231.0258511273144,1237.0008544921875,1666203,LT
2019-03-26,1239.7416040988928,1247.8280470921125,1228.914711552877,1233.4521484375,2021089,LT
2019-03-27,1239.0224746242573,1249.8942234954548,1224.7813752963223,1227.746337890625,2558997,LT
2019-03-28,1231.8344929147806,1251.1521016658148,1225.545038902816,1245.9407958984375,3184285,LT
2019-04-01,1248.9958536744525,1279.4548067542694,1248.9958536744525,1268.8525390625,3842703,LT
2019-04-02,1271.4582860669805,1282.10541341372,1261.0357821228276,1266.6513671875,2737093,LT
2019-04-03,1266.3368179421796,1271.3683598332038,1235.4286182124772,1238.1690673828125,2366304,LT
2019-04-04,1244.3238511016507,1252.4102937780115,1227.0727075844422,1229.7681884765625,1980318,LT
2019-04-05,1234.3057394503548,1251.3771200141814,1231.205980009213,1234.3507080078125,2037782,LT
2019-04-08,1239.6515184620378,1246.030910469208,1226.8479852568073,1234.2156982421875,1013017,LT
2019-04-09,1236.2372876548718,1246.2105440455302,1227.342179643976,1235.6082763671875,2209945,LT
2019-04-10,1230.9362704968735,1241.7181940340724,1226.443802356374,1232.3289794921875,2014958,LT
2019-04-11,1232.4187332463218,1247.0641127012248,1232.4187332463218,1238.1241455078125,3110225,LT
2019-04-12,1239.9212162576591,1241.5834075464727,1220.4239482505845,1222.760009765625,2751659,LT
2019-04-15,1226.4437920153655,1229.1392728769379,1216.5603621896007,1219.166015625,1933204,LT
2019-04-16,1221.9512922318515,1249.714766322116,1221.9512922318515,1241.1790771484375,3217456,LT
2019-04-18,1246.210501366574,1246.7495755379935,1219.6151153425008,1222.580078125,2594906,LT
2019-04-22,1223.7483729867015,1231.744988549294,1215.212683160436,1222.086181640625,3101477,LT
2019-04-23,1223.4786623368072,1226.443735018499,1200.9264954456055,1211.3489990234375,2016454,LT
2019-04-24,1215.6619020683277,1225.0511167897782,1212.9664211324775,1222.535400390625,1753395,LT
2019-04-25,1228.1059592120657,1240.415387379674,1214.8981471209347,1217.5936279296875,2886022,LT
2019-04-26,1220.3338623046875,1228.2406491998202,1213.8647527936776,1220.3338623046875,1767153,LT
2019-04-30,1226.4438734563905,1227.7916139766724,1203.9815314516948,1211.6636962890625,1905624,LT
2019-05-02,1212.472333487438,1236.7766330245229,1205.778598996665,1220.828369140625,1985540,LT
2019-05-03,1223.7483451889964,1233.8114301469843,1221.95135789797,1225.1859130859375,1239667,LT
2019-05-06,1215.9312736767265,1226.3088075914418,1212.876373900507,1215.39208984375,1515052,LT
2019-05-07,1219.6151290528908,1234.8445503834598,1212.9662550522826,1227.8812255859375,2596385,LT
2019-05-08,1225.4554432227128,1231.834725848119,1217.4588282452232,1222.2657470703125,1601700,LT
2019-05-09,1219.2559341499732,1229.8582035360828,1201.8251346735547,1218.76171875,2464425,LT
2019-05-10,1221.636973893761,1224.197658987689,1208.5638467645522,1217.908203125,1466154,LT
2019-05-13,1208.4738005791821,1217.4587358994734,1178.8235140222207,1183.9000244140625,3422913,LT
2019-05-14,1176.1281209669628,1210.8549205005293,1154.8338665446663,1205.5987548828125,3132767,LT
2019-05-15,1210.720168320389,1217.4588705559383,1186.4608402724107,1191.222900390625,2054728,LT
2019-05-16,1191.4024294287722,1211.1692872322662,1175.4991377040797,1201.420654296875,2058450,LT
2019-05-17,1199.4889476578392,1232.2839638297576,1197.2876822249063,1223.658447265625,2776586,LT
2019-05-20,1257.8909593198746,1307.3081041502983,1257.8909593198746,1304.118408203125,6210427,LT
2019-05-21,1307.3080917935745,1313.6425150791742,1291.8989057516767,1302.0069580078125,2961180,LT
2019-05-22,1302.9055111051914,1323.8404552733805,1295.2683157180807,1312.7889404296875,3304912,LT
2019-05-23,1326.3561848443974,1403.8063975937296,1317.1915941592483,1326.266357421875,10485813,LT
2019-05-24,1341.4510832964352,1391.9463849580013,1339.0700530747297,1387.4090576171875,5626500,LT
2019-05-27,1387.0045883600649,1437.5898241697994,1376.5820840707138,1433.995849609375,6730594,LT
2019-05-28,1433.9955882571849,1443.8790164970526,1404.6148954522387,1414.677978515625,4987068,LT
2019-05-29,1410.8145942655742,1434.8492978512154,1389.2507480578963,1394.8663330078125,3070738,LT
2019-05-30,1392.665066892355,1410.0508959528422,1383.6801309769205,1400.39208984375,2675199,LT
2019-05-31,1410.5898401632166,1420.9674840608334,1379.0078810747675,1399.4486083984375,3945900,LT
2019-06-03,1404.9744186419553,1410.6349722750724,1389.4305449461797,1401.1109619140625,2617068,LT
2019-06-04,1402.5484131870771,1424.1122581047516,1399.8529325723678,1410.4552001953125,3854101,LT
2019-06-06,1410.3205209344098,1412.252304137353,1358.1629228519262,1362.0264892578125,3268594,LT
2019-06-07,1364.4075562136543,1378.0196470694434,1343.6972340109337,1360.1845703125,2572146,LT
2019-06-10,1370.2027485859053,1385.477139881617,1366.878366116832,1376.58203125,1608705,LT
2019-06-11,1383.8596898399119,1383.8596898399119,1367.5071514797792,1369.57373046875,1745105,LT
2019-06-12,1369.3938756242223,1371.0112077418949,1351.0645869012421,1356.05126953125,1495586,LT
2019-06-13,1355.8267475186558,1373.7966182611165,1351.873354019437,1363.5089111328125,1828211,LT
2019-06-14,1366.608667927652,1383.5902176898494,1359.465688189923,1371.3707275390625,1854211,LT
2019-06-17,1374.6952351243224,1380.9846904484205,1343.4725819082635,1346.6173095703125,2048759,LT
2019-06-18,1347.7400165982533,1365.6649149472648,1345.7633751123212,1352.5020751953125,2098714,LT
2019-06-19,1360.274476506636,1374.6953440859666,1345.045052350779,1352.3677978515625,2140698,LT
2019-06-20,1356.05141626965,1404.3454455056901,1354.0747742936055,1399.0443115234375,3483179,LT
2019-06-21,1401.6500624086702,1410.590030152915,1374.6952535161959,1383.45556640625,3028524,LT
2019-06-24,1388.621834410235,1404.749750375206,1381.1194349178859,1384.57861328125,1941777,LT
2019-06-25,1388.8913964426285,1394.4620126730456,1366.698539582788,1379.1876220703125,2384122,LT
2019-06-26,1377.3906251696842,1405.0193020933423,1373.7966509357125,1393.7431640625,2789166,LT
2019-06-27,1401.6499019714563,1409.6913751655,1384.2640741617258,1393.4736328125,3763146,LT
2019-06-28,1398.2357641336068,1414.1391674310908,1390.553709289373,1395.540283203125,3002811,LT
2019-07-01,1404.749827619763,1409.736511158143,1394.6867427949187,1398.64013671875,1537022,LT
2019-07-02,1401.650196131327,1406.996189866603,1395.3607401230454,1405.109375,1294135,LT
2019-07-03,1406.142292030268,1423.1238406877874,1401.8294794673052,1417.86767578125,2800104,LT
2019-07-04,1422.270406560486,1429.1439045668706,1409.0625944536257,1412.162353515625,1981745,LT
2019-07-05,1420.5183824569053,1430.0873612385567,1388.6668281894492,1400.16748046875,3693134,LT
2019-07-08,1392.5750314022937,1393.7879756337709,1313.1931563858768,1339.0697021484375,4697122,LT
2019-07-09,1335.70051607388,1382.2425267617975,1334.5773991140304,1371.6402587890625,4329323,LT
