date,open,high,low,close,volume,symbol
2019-01-01,1576.5121836150954,1588.1530963633081,1567.3657521700711,1582.1663818359375,1094883,TCS
2019-01-02,1583.995659278048,1608.4831106282843,1579.8381903560582,1599.2120361328125,2100463,TCS
2019-01-03,1595.636505317587,1617.2137275171976,1574.1007969050313,1579.7965087890625,2611668,TCS
2019-01-04,1579.837965861157,1580.8357176603718,1530.7798395528368,1560.5888671875,4280862,TCS
2019-01-07,1573.0197059800764,1587.155097835165,1564.0395340836271,1578.091796875,1856423,TCS
2019-01-08,1584.3279102085826,1585.1594038004312,1565.9519221288635,1574.4747314453125,1691756,TCS
2019-01-09,1585.990921518634,1595.636227030668,1552.149070915176,1568.98681640625,2414376,TCS
2019-01-10,1571.5228858479884,1583.995289703925,1556.6391302797679,1570.3172607421875,3053461,TCS
2019-01-11,1554.8931865746843,1559.0506549879854,1525.7909076815752,1532.0687255859375,9209862,TCS
2019-01-14,1538.263325708974,1539.0948193985464,1505.0035781260772,1507.7059326171875,3615370,TCS
2019-01-15,1505.0035886501146,1554.3527191711823,1503.340601259341,1553.06396484375,7711653,TCS
2019-01-16,1554.8933220428441,1559.0507908183597,1535.7689656754721,1555.01806640625,2359280,TCS
2019-01-17,1564.8921712482181,1581.55768957887,1559.3092632947503,1578.474609375,2625816,TCS
2019-01-18,1567.3919772641518,1586.723937572348,1563.2255977392604,1583.765869140625,1683728,TCS
2019-01-21,1584.8907250990817,1609.889001520203,1579.4327273931715,1590.4736328125,2409803,TCS
2019-01-22,1589.1404892207918,1598.4315360872483,1574.891491309735,1584.8074951171875,2457093,TCS
2019-01-23,1584.057439497713,1588.3071261195755,1558.2258873544047,1562.8922119140625,2578169,TCS
2019-01-24,1570.55813447103,1587.5985824392337,1562.3919916407629,1584.5155029296875,1962927,TCS
2019-01-25,1584.8905270567368,1612.3886276839041,1584.057251280156,1600.55615234375,2327080,TCS
2019-01-28,1610.7221315037564,1634.8871298553388,1604.472562964554,1629.05419921875,2769033,TCS
2019-01-29,1634.8873808325322,1657.427535511434,1613.7638562709308,1652.1778564453125,2557626,TCS
2019-01-30,1649.552675248398,1657.8021256215256,1628.7624857098767,1651.0526123046875,2429575,TCS
2019-01-31,1655.7190272412383,1683.008809899593,1654.0524756285142,1678.30078125,4094319,TCS
2019-02-01,1674.467729195669,1695.507943259959,1664.9683646804212,1691.5081787109375,3064163,TCS
2019-02-04,1691.508287517723,1712.756821899963,1685.7170609910377,1708.423828125,1590764,TCS
2019-02-05,1708.2156294655774,1712.38200904964,1689.883559295703,1703.67431640625,1111404,TCS
2019-02-06,1708.132047021392,1738.921751769813,1700.7576779684446,1728.8807373046875,1789812,TCS
2019-02-07,1728.8390103835666,1748.1709687520115,1722.3811227679635,1735.630126953125,1339945,TCS
2019-02-08,1729.0472315133995,1741.1297302396379,1709.0486129320398,1717.714599609375,1684474,TCS
2019-02-11,1716.5482314546357,1746.5461617130663,1707.2987882503592,1721.4644775390625,1778730,TCS
2019-02-12,1724.8811456711214,1724.8811456711214,1681.5507980503976,1709.5489501953125,2422903,TCS
2019-02-14,1716.5901165039159,1729.0475509426835,1694.0916664434567,1703.7159423828125,1724085,TCS
2019-02-15,1707.3823143405948,1709.8821420336265,1675.6761257466776,1691.300048828125,1930065,TCS
2019-02-18,1697.8827448750562,1701.5074742510305,1635.4287645311665,1641.8033447265625,2942184,TCS
2019-02-19,1641.5534215895004,1642.386697438023,1576.5579054047384,1587.223876953125,4408554,TCS
2019-02-20,1595.7234557077459,1611.3890843675317,1567.642096678416,1595.51513671875,4645778,TCS
2019-02-21,1595.5149830439473,1616.555198905997,1580.766040730918,1595.056640625,4683919,TCS
2019-02-22,1597.5562927722942,1608.2222634972907,1587.473676127176,1604.5975341796875,2271955,TCS
