date,open,high,low,close,volume,symbol
2019-01-01,113.55497245893888,114.24162367296172,111.71818185842321,112.1473388671875,4036542,WIPRO
2019-01-02,112.88550748918165,113.7438216372601,110.8942158716483,111.76969909667969,8822139,WIPRO
2019-01-03,112.26750613227036,112.59366267859349,110.91137272179712,111.75251770019531,9446080,WIPRO
2019-01-04,111.40919788454869,112.21601173984861,109.74406993106204,111.39202880859375,6414073,WIPRO
2019-01-07,111.95851528082653,112.18167833890656,110.65388206855027,111.3233642578125,5076276,WIPRO
2019-01-08,111.58086719011105,112.4391813381895,110.75688421096007,111.76969909667969,5559089,WIPRO
2019-01-09,111.4263587796504,114.1901257819108,111.4263587796504,112.95415496826172,10474346,WIPRO
2019-01-10,113.57215330720629,113.65798471785722,110.89421050090624,111.8383560180664,8265043,WIPRO
2019-01-11,111.78685010103207,113.26315308329067,111.06586768515278,112.85115814208984,4263836,WIPRO
2019-01-14,113.31464737068141,113.67513506719271,106.89445432616431,107.30644226074219,18435523,WIPRO
2019-01-15,109.52090129144058,114.08713485526033,108.16476089437705,113.22882080078125,40188776,WIPRO
2019-01-16,113.91548304621548,116.66208828581308,112.9713374951038,115.54627990722656,26390100,WIPRO
2019-01-17,115.70076308215776,116.25008268287023,113.84680331789774,115.15144348144531,14104487,WIPRO
2019-01-18,115.35743651150301,119.30568115011407,114.46479129455169,118.8421859741211,26911902,WIPRO
2019-01-21,116.73073929380782,118.41302925180834,114.39612227273881,115.97542572021484,41658250,WIPRO
2019-01-22,115.63210822686791,120.02667928662503,115.35744491626629,118.96236419677734,17817926,WIPRO
2019-01-23,119.70049905929466,122.15528560979685,119.47734299559227,120.69615173339844,26499796,WIPRO
2019-01-24,120.23265117676281,121.19396565803632,118.9623492411303,120.76480865478516,11281453,WIPRO
2019-01-25,119.56316702703387,123.03076114273982,119.47733562783277,121.34845733642578,13964137,WIPRO
2019-01-28,121.65747323152802,124.52423392398747,121.62313507977997,121.93213653564453,18399880,WIPRO
2019-01-29,122.5690885248846,124.22170787291475,121.55342074111113,123.73970031738281,12320260,WIPRO
2019-01-30,123.60196197169607,126.58012282494911,123.25766689104735,125.06521606445312,19757160,WIPRO
2019-01-31,126.01199781731337,127.87119921998027,125.08240412067963,127.11373901367188,20517517,WIPRO
2019-02-01,127.42364176096832,128.2327267871702,125.15128864649816,127.92286682128906,8977608,WIPRO
2019-02-04,127.38919600855974,129.007379935198,126.73504101994045,127.81956481933594,8383256,WIPRO
2019-02-05,127.38920520973375,128.14665156952904,125.94316870296043,126.85554504394531,6550401,WIPRO
2019-02-06,127.09656344971617,129.09346367859285,126.95883701397823,128.1466522216797,5811361,WIPRO
2019-02-07,128.07781482188776,128.93855263642456,127.26872968186586,128.62869262695312,5982481,WIPRO
2019-02-08,127.90563537498629,129.076246916592,126.94160646113484,128.31878662109375,3735809,WIPRO
2019-02-11,127.69907177579746,129.93698962369123,127.28590650404965,128.43930053710938,7927406,WIPRO
2019-02-12,128.81804483389726,129.5410561199829,126.82113050248356,129.11068725585938,7939320,WIPRO
2019-02-14,129.5926974654431,130.2812875878714,128.74916335794697,129.14511108398438,8199603,WIPRO
2019-02-15,129.19676920928376,129.9197945505537,127.44087253812025,129.4894256591797,9393792,WIPRO
2019-02-18,130.4190175431078,130.4190175431078,127.64743912582188,129.31727600097656,9280197,WIPRO
2019-02-19,128.26716998493015,129.24841662108474,124.70371010563552,125.13407897949219,8171619,WIPRO
2019-02-20,125.04799654450936,128.76638615899427,124.35940639402706,128.1466522216797,11761287,WIPRO
