date,open,high,low,close,volume,symbol
2019-01-01,370.69412836979757,375.10830208691493,368.5350245251476,373.2850646972656,1233249,ADANIPORTS
2019-01-02,372.3254612972588,373.23709463030247,362.72944425351506,365.8961181640625,1506543,ADANIPORTS
2019-01-03,366.95168453516857,369.73452361059157,361.38600638432257,362.8254089355469,1902063,ADANIPORTS
2019-01-04,363.35318596713984,368.43909266161575,360.66631286098993,366.7117919921875,1669709,ADANIPORTS
2019-01-07,369.4466354979291,371.3178704305722,364.02489202873437,366.2319641113281,1260331,ADANIPORTS
2019-01-08,367.5274650951423,367.5274650951423,360.5703525052212,363.44915771484375,2154121,ADANIPORTS
2019-01-09,366.56787932994945,366.56787932994945,358.2193321444099,362.0577392578125,1166498,ADANIPORTS
2019-01-10,362.68150792112186,366.37595138155086,361.72190613197716,364.8885803222656,1286641,ADANIPORTS
2019-01-11,364.9365582170834,365.6082912008956,359.9466463542044,361.913818359375,1829555,ADANIPORTS
2019-01-14,361.7698793754968,361.7698793754968,357.35570522908995,359.3229064941406,927301,ADANIPORTS
2019-01-15,359.8506251091965,370.40624344573297,359.8506251091965,369.590576171875,1965520,ADANIPORTS
2019-01-16,369.7345603446764,374.9164334716923,363.88101281590843,373.5729675292969,2847403,ADANIPORTS
2019-01-17,375.39625287655605,379.4745607112731,370.88611249839096,378.56292724609375,4156932,ADANIPORTS
2019-01-18,380.48210258247656,383.7927404096303,376.40379505164293,383.1689758300781,3617922,ADANIPORTS
2019-01-21,381.441684391561,386.431625058496,376.25984095111033,380.1942138671875,2563705,ADANIPORTS
2019-01-22,377.50736912275096,378.7548691223445,371.4618890665035,374.82049560546875,3328908,ADANIPORTS
2019-01-23,374.24468758858376,376.1638911146791,368.10324216202315,369.63861083984375,3653992,ADANIPORTS
2019-01-24,370.40627991575724,370.88608079647713,362.34563097660737,365.560302734375,3633336,ADANIPORTS
2019-01-25,367.04768088858435,368.24718311371043,357.2117626425504,358.74713134765625,4760625,ADANIPORTS
2019-01-28,359.80266535342014,360.1865001724485,280.29965948571413,312.9261169433594,15177384,ADANIPORTS
2019-01-29,316.66859544168307,340.2748056860986,314.3655569681427,335.14093017578125,9816333,ADANIPORTS
2019-01-30,334.949003339494,334.949003339494,322.04237643971356,324.4893493652344,7672859,ADANIPORTS
2019-01-31,326.1686489896461,327.8959498165078,316.8605290141077,324.9691467285156,6403921,ADANIPORTS
2019-02-01,326.1686572847291,332.7899040776153,319.8832769904458,324.7772521972656,3119675,ADANIPORTS
2019-02-04,323.6257007382499,325.1130717853522,315.7569544178268,322.09033203125,4517829,ADANIPORTS
2019-02-05,319.64334821083577,327.17622779182096,317.3882782454206,326.0726623535156,3262960,ADANIPORTS
2019-02-06,325.11307307971066,327.99187843502585,305.96903503769784,317.00445556640625,6687853,ADANIPORTS
2019-02-07,317.1963443119672,322.7620519900453,309.5675280289032,318.92364501953125,4871712,ADANIPORTS
2019-02-08,319.54740443164945,322.90601078453466,314.74939535609917,318.1080017089844,2915806,ADANIPORTS
2019-02-11,319.4994302138536,320.4590320114207,305.53720648841863,315.5170593261719,3783848,ADANIPORTS
2019-02-12,315.5170428503852,316.6206082877393,310.19126486588044,313.59783935546875,4496913,ADANIPORTS
2019-02-14,328.1838303345071,337.97178084784696,326.31259502660487,334.99700927734375,6612759,ADANIPORTS
2019-02-15,333.5095767106104,338.6434519333181,333.2696762729579,336.0045471191406,7728519,ADANIPORTS
2019-02-18,333.94141679245394,338.64345962023083,331.59038073620445,333.2696838378906,6875440,ADANIPORTS
2019-02-19,333.4615780936359,334.4211797572147,323.91352982713926,325.8327331542969,3300497,ADANIPORTS
2019-02-20,328.1838089860267,341.95410039545504,327.1762388302217,340.4187316894531,4885571,ADANIPORTS
2019-02-21,337.87578584592285,344.73693257892796,336.6282859860081,341.3783264160156,4089677,ADANIPORTS
2019-02-22,339.2671761519158,344.11318240531716,338.45153811826964,339.98687744140625,1719606,ADANIPORTS
2019-02-25,315.708990927379,325.8327781626809,307.648341696816,311.4387512207031,21795407,ADANIPORTS
2019-02-26,310.9109837621957,313.30998826653365,302.99426889788054,310.4311828613281,14243781,ADANIPORTS
2019-02-27,313.3579135721379,318.8756231737139,309.56750454710397,312.1104431152344,5738757,ADANIPORTS
2019-02-28,315.4211505191839,316.3807524017677,312.0145462651762,312.686279296875,5059506,ADANIPORTS
2019-03-01,315.51701755202913,321.27462757512984,313.7897462589865,319.7392883300781,4756894,ADANIPORTS
2019-03-05,319.7872808986318,326.7443935363365,317.1483761050197,325.5448913574219,5098498,ADANIPORTS
2019-03-06,328.66355638766754,335.09289898563446,320.5549109468439,323.4337158203125,7949482,ADANIPORTS
2019-03-07,324.3453956099626,328.66360353968105,321.4665903234836,327.12823486328125,3047318,ADANIPORTS
2019-03-08,327.1282565070005,329.0954578204164,324.4413831090711,328.3277587890625,2265000,ADANIPORTS
2019-03-11,329.3353124653691,338.64343130855065,328.3277131177627,337.1080627441406,2918059,ADANIPORTS
