date,open,high,low,close,volume,symbol
2019-01-01,550.0364030170276,554.4886025376719,544.3775169331695,553.4483642578125,2943390,INFY
2019-01-02,554.2389892457521,560.8965146420975,550.9518259227291,556.7771606445312,7416655,INFY
2019-01-03,559.2321970083242,563.3931508551124,551.8256788438839,556.8604736328125,6827249,INFY
2019-01-04,559.0242032259765,560.8134338697989,541.7562430965548,550.1197509765625,7889310,INFY
2019-01-07,553.4069161181424,560.56373712221,550.4942481385732,558.9826049804688,8046340,INFY
2019-01-08,561.6870683140918,563.7675448610787,556.3610280366516,557.6093139648438,8621545,INFY
2019-01-09,571.0493223778338,574.045188863342,552.5746769361488,562.6441650390625,18130292,INFY
2019-01-10,567.221268874266,567.5541655348478,559.6899517629186,565.64013671875,9572493,INFY
2019-01-11,566.056027412371,570.4666272088743,559.648149960566,568.80224609375,12281903,INFY
2019-01-14,588.3588988802541,591.0219196136802,579.1632006475647,584.11474609375,19312937,INFY
2019-01-15,588.5253291651422,607.4992687709153,588.5253291651422,604.6697998046875,19671304,INFY
2019-01-16,607.4160563189535,613.9903328502243,606.2509689372635,613.1581420898438,9658944,INFY
2019-01-17,612.3258645372041,614.988884751539,606.7501770743843,610.2869873046875,6903771,INFY
2019-01-18,607.4992036079171,612.6587960437128,604.4200878968061,608.289794921875,5902151,INFY
2019-01-21,614.3232296852407,624.9752612632393,610.8280183318477,619.9821166992188,8129422,INFY
2019-01-22,616.8614145900027,623.3108931236587,610.8280314456149,620.2733764648438,6723375,INFY
2019-01-23,617.7767757756257,617.9848234607111,606.8334980158653,608.8723754882812,7212099,INFY
2019-01-24,609.2489233127504,615.9430471280681,603.3079088555007,612.5123291015625,7429783,INFY
2019-01-25,609.1653352057413,617.4493347809299,606.0274643169754,611.1317138671875,5543112,INFY
2019-01-28,611.675537466966,613.0143417439323,601.6343521733907,609.1234130859375,7944693,INFY
2019-01-29,607.0733464537813,613.2235522088587,599.542457248979,609.0816040039062,6760819,INFY
2019-01-30,609.0816120110889,614.8552631674062,603.3915659016351,607.4080810546875,5763026,INFY
2019-01-31,607.4917534748023,628.6619104269257,607.4917534748023,627.1975708007812,13825233,INFY
2019-02-01,628.7038145268627,638.0337714164227,622.9719905829859,633.473388671875,6276585,INFY
2019-02-04,633.4314689633131,638.0336791076966,626.9047084275192,632.5110473632812,3945391,INFY
2019-02-05,625.0637968404512,635.899919731023,625.0637968404512,631.6323852539062,4694366,INFY
2019-02-06,632.2181316644517,641.7572783158081,631.2140029002915,638.7030639648438,5880482,INFY
2019-02-07,638.4937590308273,643.8490774390526,636.7784003612259,639.2886962890625,3961797,INFY
2019-02-08,635.9418368429015,646.1922151341192,631.6743528403027,636.6949462890625,5915169,INFY
2019-02-11,641.7154369189782,643.2634325554711,635.1049695084262,638.28466796875,5500216,INFY
2019-02-12,636.2345696116539,636.2345696116539,620.0431790885888,627.9506225585938,7310690,INFY
2019-02-14,628.4106975360535,630.0842280221681,616.9051754440152,619.2481079101562,4610535,INFY
2019-02-15,621.1309211798269,624.64534593265,613.0142869124298,620.8380737304688,5586389,INFY
2019-02-18,621.1727456930507,625.6076429667727,615.8593060762618,620.0849609375,5346825,INFY
2019-02-19,618.4533324894461,619.6666526236781,603.5589174813739,606.0692138671875,9401334,INFY
2019-02-20,608.3284784826564,621.7167256019445,607.5335410955266,619.7921752929688,5210675,INFY
2019-02-21,617.5329196640216,617.5329196640216,608.4121555707626,613.7256469726562,7202786,INFY
2019-02-22,612.9307492031048,617.700322926685,609.1653043274544,614.9808349609375,3750833,INFY
2019-02-25,615.4828133539605,634.2682078238514,615.4828133539605,631.6742553710938,6547552,INFY
2019-02-26,626.4026501407828,629.7497122330598,619.3320223285393,621.2984008789062,8319610,INFY
2019-02-27,623.390213007507,624.5617049775716,613.1398370218132,615.2317504882812,5936354,INFY
2019-02-28,618.1186782366133,621.2147207668366,612.7633586669235,614.4368896484375,8559921,INFY
2019-03-01,615.4410062203369,622.0514738947841,615.4410062203369,620.7963256835938,3998826,INFY
2019-03-05,619.6247256542636,621.2982563109935,611.0478810385225,612.9306030273438,4826505,INFY
2019-03-06,615.9429377806166,615.9429377806166,608.3283937213364,612.9306030273438,6076668,INFY
2019-03-07,614.185760974023,614.6041436449862,602.9312569106913,604.9395141601562,5951551,INFY
2019-03-08,604.93963022333,604.93963022333,594.647424757402,596.0698852539062,7193994,INFY
2019-03-11,596.8647729852706,601.2159634501318,593.6014184407064,595.1494140625,9932198,INFY
2019-03-12,593.2666282702199,598.245392276189,590.4216056747795,591.55126953125,11997387,INFY
2019-03-13,594.1034948430915,601.2996575912193,591.0074523315996,592.8065185546875,11348867,INFY
2019-03-14,597.4504619577814,598.2035712042168,590.9237024197223,592.7227172851562,6415187,INFY
2019-03-15,595.7770694171603,605.6090645936373,593.7688116756718,601.2578735351562,14638664,INFY
2019-03-18,603.7680180896658,605.5670839912445,590.2124094295017,594.270751953125,8065544,INFY
2019-03-19,596.4463774170036,607.9100738134546,591.9278748206364,604.3538208007812,8917337,INFY
2019-03-20,608.5376541562013,621.1309635637127,608.4539980427062,618.3278198242188,13471173,INFY
2019-03-22,623.3902898985211,624.5199028809017,612.7633579636808,621.8004150390625,8883260,INFY
2019-03-25,621.2146434312226,621.2146434312226,611.2989429569,615.2317504882812,7644966,INFY
2019-03-26,615.2317955465261,615.2317955465261,601.7180131345793,608.9560546875,9406261,INFY
